Cite Key,Title,Authors,Year,Publication Date,Journal,Volume,Pages,Abstract,Citation Count,Citations/Year,DOI,URL,Relevance Score
Tan23,Parameter Efficient Multi-task Model Fusion with Partial Linearization,A. Tang et al.,2023,2023-10-07,ArXiv,abs/2310.04742,,"Large pre-trained models have enabled significant advances in machine learning and served as foundation components. Model fusion methods, such as task arithmetic, have been proven to be powerful and scalable to incorporate fine-tuned weights from different tasks into a multi-task model. However, efficiently fine-tuning large pre-trained models on multiple downstream tasks remains challenging, leading to inefficient multi-task model fusion. In this work, we propose a novel method to improve multi-task fusion for parameter-efficient fine-tuning techniques like LoRA fine-tuning. Specifically, our approach partially linearizes only the adapter modules and applies task arithmetic over the linearized adapters. This allows us to leverage the the advantages of model fusion over linearized fine-tuning, while still performing fine-tuning and inference efficiently. We demonstrate that our partial linearization technique enables a more effective fusion of multiple tasks into a single model, outperforming standard adapter tuning and task arithmetic alone. Experimental results demonstrate the capabilities of our proposed partial linearization technique to effectively construct unified multi-task models via the fusion of fine-tuned task vectors. We evaluate performance over an increasing number of tasks and find that our approach outperforms standard parameter-efficient fine-tuning techniques. The results highlight the benefits of partial linearization for scalable and efficient multi-task model fusion. The code is available at https://github.com/tanganke/peta",58,23,10.48550/arXiv.2310.04742,https://doi.org/10.48550/arXiv.2310.04742,1.1800
Hua23b,LoraHub: Efficient Cross-Task Generalization via Dynamic LoRA Composition,Chengsong Huang et al.,2023,2023-07-25,ArXiv,abs/2307.13269,,"Low-rank adaptations (LoRA) are often employed to fine-tune large language models (LLMs) for new tasks. This paper investigates LoRA composability for cross-task generalization and introduces LoraHub, a simple framework devised for the purposive assembly of LoRA modules trained on diverse given tasks, with the objective of achieving adaptable performance on unseen tasks. With just a few examples from a new task, LoraHub can fluidly combine multiple LoRA modules, eliminating the need for human expertise and assumptions. Notably, the composition requires neither additional model parameters nor gradients. Empirical results on the Big-Bench Hard benchmark suggest that LoraHub, while not surpassing the performance of in-context learning, offers a notable performance-efficiency trade-off in few-shot scenarios by employing a significantly reduced number of tokens per example during inference. Notably, LoraHub establishes a better upper bound compared to in-context learning when paired with different demonstration examples, demonstrating its potential for future development. Our vision is to establish a platform for LoRA modules, empowering users to share their trained LoRA modules. This collaborative approach facilitates the seamless application of LoRA modules to novel tasks, contributing to an adaptive ecosystem. Our code is available at https://github.com/sail-sg/lorahub, and all the pre-trained LoRA modules are released at https://huggingface.co/lorahub.",318,117,10.48550/arXiv.2307.13269,https://doi.org/10.48550/arXiv.2307.13269,1.1500
Muq24,Learning to Route Among Specialized Experts for Zero-Shot Generalization,"Mohammed Muqeeth, Haokun Liu, Yufan Liu, and Colin Raffel",2024,2024-02-08,International Conference on Machine Learning,abs/2402.05859,,"Recently, there has been a widespread proliferation of""expert""language models that are specialized to a specific task or domain through parameter-efficient fine-tuning. How can we recycle large collections of expert language models to improve zero-shot generalization to unseen tasks? In this work, we propose Post-Hoc Adaptive Tokenwise Gating Over an Ocean of Specialized Experts (PHATGOOSE), which learns to route among specialized modules that were produced through parameter-efficient fine-tuning. Unlike past methods that learn to route among specialized models, PHATGOOSE explores the possibility that zero-shot generalization will be improved if different experts can be adaptively chosen for each token and at each layer in the model. Crucially, our method is post-hoc - it does not require simultaneous access to the datasets used to create the specialized models and only requires a modest amount of additional compute after each expert model is trained. In experiments covering a range of specialized model collections and zero-shot generalization benchmarks, we find that PHATGOOSE outperforms past methods for post-hoc routing and, in some cases, outperforms explicit multitask training (which requires simultaneous data access). To better understand the routing strategy learned by PHATGOOSE, we perform qualitative experiments to validate that PHATGOOSE's performance stems from its ability to make adaptive per-token and per-module expert choices. We release all of our code to support future work on improving zero-shot generalization by recycling specialized experts.",61,27,10.48550/arXiv.2402.05859,https://doi.org/10.48550/arXiv.2402.05859,1.1200
Zha22,HyperPELT: Unified Parameter-Efficient Language Model Tuning for Both Language and Vision-and-Language Tasks,Zhengkun Zhang et al.,2022,2022-03-08,Annual Meeting of the Association for Computational Linguistics,,11442-11453,"The workflow of pretraining and fine-tuning has emerged as a popular paradigm for solving various NLP and V&L (Vision-and-Language) downstream tasks. With the capacity of pretrained models growing rapidly, how to perform parameter-efficient fine-tuning has become fairly important for quick transfer learning and deployment. In this paper, we design a novel unified parameter-efficient transfer learning framework that works effectively on both pure language and V&L tasks. In particular, we use a shared hypernetwork that takes trainable hyper-embeddings as input, and outputs weights for fine-tuning different small modules in a pretrained language model, such as tuning the parameters inserted into multi-head attention blocks (i.e., prefix-tuning) and feed-forward blocks (i.e., adapter-tuning). We define a set of embeddings (e.g., layer, block, task and visual embeddings) as the key components to calculate hyper-embeddings, which thus can support both pure language and V&L tasks. Our proposed framework adds fewer trainable parameters in multi-task learning while achieving superior performances and transfer ability compared to state-of-the-art methods. Empirical results on the GLUE benchmark and multiple V&L tasks confirm the effectiveness of our framework on both textual and visual modalities.",18,4.4,10.48550/arXiv.2203.03878,https://doi.org/10.48550/arXiv.2203.03878,1.0800
Ye21b,Learning to Generate Task-Specific Adapters from Task Description,Qinyuan Ye and Xiang Ren,2021,2021-01-02,Annual Meeting of the Association for Computational Linguistics,,646-653,"Pre-trained text-to-text transformers such as BART have achieved impressive performance across a range of NLP tasks. Recent study further shows that they can learn to generalize to novel tasks, by including task descriptions as part of the source sequence and training the model with (source, target) examples. At test time, these fine-tuned models can make inferences on new tasks using the new task descriptions as part of the input. However, this approach has potential limitations, as the model learns to solve individual (source, target) examples (i.e., at the instance level), instead of learning to solve tasks by taking all examples within a task as a whole (i.e., at the task level). To this end, we introduce Hypter, a framework that improves text-to-text transformer’s generalization ability to unseen tasks by training a hypernetwork to generate task-specific, light-weight adapters from task descriptions. Experiments on ZEST dataset and a synthetic SQuAD dataset demonstrate that Hypter improves upon fine-tuning baselines. Notably, when using BART-Large as the main network, Hypter brings 11.3% comparative improvement on ZEST dataset.",35,6.6,10.18653/v1/2021.acl-short.82,https://doi.org/10.18653/v1/2021.acl-short.82,1.0500
Ans21b,MAD-G: Multilingual Adapter Generation for Efficient Cross-Lingual Transfer,Alan Ansell et al.,2021,,Conference on Empirical Methods in Natural Language Processing,,4762-4781,"Adapter modules have emerged as a general parameter-efﬁcient means to specialize a pre-trained encoder to new domains. Massively multilingual transformers (MMTs) have particularly beneﬁted from additional training of language-speciﬁc adapters. However, this approach is not viable for the vast majority of languages, due to limitations in their corpus size or compute budgets. In this work, we propose MAD-G ( M ultilingual AD apter G eneration), which contextually generates language adapters from language representations based on typological features. In contrast to prior work, our time-and space-efﬁcient MAD-G approach enables (1) sharing of linguistic knowledge across languages and (2) zero-shot inference by generating language adapters for unseen languages. We thoroughly evaluate MAD-G in zero-shot cross-lingual transfer on part-of-speech tagging, dependency parsing, and named entity recognition. While offering (1) improved ﬁne-tuning efﬁciency (by a factor of around 50 in our experiments), (2) a smaller parameter budget, and (3) increased language coverage, MAD-G remains competitive with more expensive methods for language-speciﬁc adapter training across the board. Moreover, it offers substantial beneﬁts for low-resource languages, particularly on the NER task in low-resource African languages. Finally, we demonstrate that MAD-G’s transfer performance can be further improved via: (i) multi-source training , i.e., by generating and combining adapters of multiple languages with available task-speciﬁc training data; and (ii) by further ﬁne-tuning generated MAD-G adapters for languages with monolingual data.",100,19,10.18653/v1/2021.findings-emnlp.410,https://doi.org/10.18653/v1/2021.findings-emnlp.410,1.0300
Baz22,Multilingual Machine Translation with Hyper-Adapters,"Christos Baziotis, Mikel Artetxe, James Cross, and Shruti Bhosale",2022,2022-05-22,Conference on Empirical Methods in Natural Language Processing,abs/2205.10835,,"Multilingual machine translation suffers from negative interference across languages. A common solution is to relax parameter sharing with language-specific modules like adapters. However, adapters of related languages are unable to transfer information, and their total number of parameters becomes prohibitively expensive as the number of languages grows. In this work, we overcome these drawbacks using hyper-adapters – hyper-networks that generate adapters from language and layer embeddings. While past work had poor results when scaling hyper-networks, we propose a rescaling fix that significantly improves convergence and enables training larger hyper-networks. We find that hyper-adapters are more parameter efficient than regular adapters, reaching the same performance with up to 12 times less parameters. When using the same number of parameters and FLOPS, our approach consistently outperforms regular adapters. Also, hyper-adapters converge faster than alternative approaches and scale better than regular dense networks. Our analysis shows that hyper-adapters learn to encode language relatedness, enabling positive transfer across languages.",27,6.9,10.48550/arXiv.2205.10835,https://doi.org/10.48550/arXiv.2205.10835,1.0200
Adh25,"AdaPrefix++: Integrating Adapters, Prefixes and Hypernetwork for Continual Learning","Sayanta Adhikari, Dupati Srikar Chandra, P. Srijith, P. Wasnik, and N. Onoe",2025,2025-02-26,2025 IEEE/CVF Winter Conference on Applications of Computer Vision (WACV),,7298-7307,"Continual learning allows systems to continuously learn and adapt to the tasks in an evolving real-world environment without forgetting previous tasks. Developing deep learning models that can continually learn over a sequence of tasks is challenging. We propose a novel method, AdaPrefix, which addresses this and empowers continual learning capability in pretrained large models (PLMs). AdaPrefix provide a continual learning method for transformer-based deep learning models by appropriately integrating the parameter-efficient methods, adapters and prefixes. AdaPrefix is an effective approach for smaller PLMs and achieves better results than state-of-the-art approaches. We further improve upon AdaPrefix by proposing AdaPrefix++, enabling knowledge transfer across the tasks. It leverages hypernetworks to generate prefixes and continually learns the hypernetwork parameters to facilitate knowledge transfer. AdaPrefix++ has a smaller parameter growth compared to AdaPrefix and is more effective and valuable for continual learning in PLMs. We performed several experiments on various benchmark datasets to demonstrate the performance of our approach for different PLMs and continual learning scenarios. Code is available on Github Link",1,0.9,10.1109/WACV61041.2025.00709,https://doi.org/10.1109/WACV61041.2025.00709,1.0100
Wan22c,AdaMix: Mixture-of-Adaptations for Parameter-efficient Model Tuning,"Yaqing Wang, Subhabrata Mukherjee, Xiaodong Liu, Jing Gao, and Jianfeng Gao",2022,2022-05-24,ArXiv,abs/2210.17451,,"Standard fine-tuning of large pre-trained language models (PLMs) for downstream tasks requires updating hundreds of millions to billions of parameters, and storing a large copy of the PLM weights for every task resulting in increased cost for storing, sharing and serving the models. To address this, parameter-efficient fine-tuning (PEFT) techniques were introduced where small trainable components are injected in the PLM and updated during fine-tuning. We propose AdaMix as a general PEFT method that tunes a mixture of adaptation modules – given the underlying PEFT method of choice – introduced in each Transformer layer while keeping most of the PLM weights frozen. For instance, AdaMix can leverage a mixture of adapters like Houlsby or a mixture of low rank decomposition matrices like LoRA to improve downstream task performance over the corresponding PEFT methods for fully supervised and few-shot NLU and NLG tasks. Further, we design AdaMix such that it matches the same computational cost and the number of tunable parameters as the underlying PEFT method. By only tuning 0.1-0.2% of PLM parameters, we show that AdaMix outperforms SOTA parameter-efficient fine-tuning and full model fine-tuning for both NLU and NLG tasks.",180,46,10.48550/arXiv.2210.17451,https://doi.org/10.48550/arXiv.2210.17451,0.9300
He23,MerA: Merging Pretrained Adapters For Few-Shot Learning,Shwai He et al.,2023,2023-08-30,ArXiv,abs/2308.15982,,"Adapter tuning, which updates only a few parameters, has become a mainstream method for fine-tuning pretrained language models to downstream tasks. However, it often yields subpar results in few-shot learning. AdapterFusion, which assembles pretrained adapters using composition layers tailored to specific tasks, is a possible solution but significantly increases trainable parameters and deployment costs. Despite this, our preliminary study reveals that even single adapters can outperform Adapterfusion in few-shot learning, urging us to propose \textbf{\texttt{Merging Pretrained Adapters}} (MerA) that efficiently incorporates pretrained adapters to a single model through model fusion. Extensive experiments on two PLMs demonstrate that MerA achieves substantial improvements compared to both single adapters and AdapterFusion. To further enhance the capacity of MerA, we also introduce a simple yet effective technique, referred to as the""\textit{same-track}""setting, that merges adapters from the same track of pretraining tasks. With the implementation of the""\textit{same-track}""setting, we observe even more impressive gains, surpassing the performance of both full fine-tuning and adapter tuning by a substantial margin, e.g., 3.5\% in MRPC and 5.0\% in MNLI.",12,4.6,10.48550/arXiv.2308.15982,https://doi.org/10.48550/arXiv.2308.15982,0.9000
Chr23b,Language and Task Arithmetic with Parameter-Efficient Layers for Zero-Shot Summarization,Alexandra Chronopoulou et al.,2023,2023-11-15,MRL,abs/2311.09344,,"Parameter-efficient fine-tuning (PEFT) using labeled task data can significantly improve the performance of large language models (LLMs) on the downstream task. However, there are 7000 languages in the world and many of these languages lack labeled data for real-world language generation tasks. In this paper, we propose to improve zero-shot cross-lingual transfer by composing expert modules trained separately on language or task data. Our method composes \textit{language} and \textit{task} PEFT adapters via element-wise arithmetic operations to leverage unlabeled data and English labeled data. We extend our approach to cases where labeled data from more languages is available and propose to arithmetically compose PEFT adapters trained on languages related to the target. Empirical results on summarization demonstrate that our method is a strategy that obtains consistent gains using minimal training of PEFT parameters.",28,12,10.48550/arXiv.2311.09344,https://doi.org/10.48550/arXiv.2311.09344,0.8800
Lee22,FAD-X: Fusing Adapters for Cross-lingual Transfer to Low-Resource Languages,"Jaeseong Lee, Seung-won Hwang, and Taesup Kim",2022,,AACL,,57-64,"Adapter-based tuning, by adding light-weight adapters to multilingual pretrained language models (mPLMs), selectively updates language-specific parameters to adapt to a new language, instead of finetuning all shared weights. This paper explores an effective way to leverage a public pool of pretrained language adapters, to overcome resource imbalances for low-resource languages (LRLs). Specifically, our research questions are, whether pretrained adapters can be composed, to complement or replace LRL adapters. While composing adapters for multi-task learning setting has been studied, the same question for LRLs has remained largely unanswered. To answer this question, we study how to fuse adapters across languages and tasks, then validate how our proposed fusion adapter, namely FAD-X, can enhance a cross-lingual transfer from pretrained adapters, for well-known named entity recognition and classification benchmarks.",10,2.4,10.18653/v1/2022.aacl-short.8,https://doi.org/10.18653/v1/2022.aacl-short.8,0.8600
Par23,Cross-Lingual Transfer with Target Language-Ready Task Adapters,"Marinela Parovi'c, Alan Ansell, Ivan Vulic, and A. Korhonen",2023,2023-06-05,Annual Meeting of the Association for Computational Linguistics,,176-193,"Adapters have emerged as a modular and parameter-efficient approach to (zero-shot) cross-lingual transfer. The established MAD-X framework employs separate language and task adapters which can be arbitrarily combined to perform the transfer of any task to any target language. Subsequently, BAD-X, an extension of the MAD-X framework, achieves improved transfer at the cost of MAD-X's modularity by creating""bilingual""adapters specific to the source-target language pair. In this work, we aim to take the best of both worlds by (i) fine-tuning task adapters adapted to the target language(s) (so-called""target language-ready""(TLR) adapters) to maintain high transfer performance, but (ii) without sacrificing the highly modular design of MAD-X. The main idea of""target language-ready""adapters is to resolve the training-vs-inference discrepancy of MAD-X: the task adapter""sees""the target language adapter for the very first time during inference, and thus might not be fully compatible with it. We address this mismatch by exposing the task adapter to the target language adapter during training, and empirically validate several variants of the idea: in the simplest form, we alternate between using the source and target language adapters during task adapter training, which can be generalized to cycling over any set of language adapters. We evaluate different TLR-based transfer configurations with varying degrees of generality across a suite of standard cross-lingual benchmarks, and find that the most general (and thus most modular) configuration consistently outperforms MAD-X and BAD-X on most tasks and languages.",14,4.9,10.48550/arXiv.2306.02767,https://doi.org/10.48550/arXiv.2306.02767,0.8400
Par22b,BAD-X: Bilingual Adapters Improve Zero-Shot Cross-Lingual Transfer,"Marinela Parovic, Goran Glavas, Ivan Vulic, and A. Korhonen",2022,,North American Chapter of the Association for Computational Linguistics,,1791-1799,"Adapter modules enable modular and efficient zero-shot cross-lingual transfer, where current state-of-the-art adapter-based approaches learn specialized language adapters (LAs) for individual languages. In this work, we show that it is more effective to learn bilingual language pair adapters (BAs) when the goal is to optimize performance for a particular source-target transfer direction. Our novel BAD-X adapter framework trades off some modularity of dedicated LAs for improved transfer performance: we demonstrate consistent gains in three standard downstream tasks, and for the majority of evaluated low-resource languages.",44,10,10.18653/v1/2022.naacl-main.130,https://doi.org/10.18653/v1/2022.naacl-main.130,0.7800
Lv23,Parameter-efficient Weight Ensembling Facilitates Task-level Knowledge Transfer,"Xingtai Lv, Ning Ding, Yujia Qin, Zhiyuan Liu, and Maosong Sun",2023,,Annual Meeting of the Association for Computational Linguistics,,270-282,"Recent studies show that large-scale pre-trained language models could be efficaciously adapted to particular tasks in a parameter-efficient manner. The trained lightweight set of parameters, such as adapters, can be easily stored and shared as a capability equipped with the corresponding models. Owning many lightweight parameters, we focus on transferring them between tasks to acquire an improvement in performance of new tasks, the key point of which is to obtain the similarity between tasks. In this paper, we explore 5 parameter-efficient weight ensembling methods to achieve such transferability and verify the effectiveness of them. These methods extract the information of datasets and trained lightweight parameters from different perspectives to obtain the similarity between tasks, and weight the existing lightweight parameters according to the comparability to acquire a suitable module for the initialization of new tasks. We apply them to three parameter-efficient tuning methods and test them on a wide set of downstream tasks. Experimental results show that our methods show an improvement of 5%~8% over baselines and could largely facilitate task-level knowledge transfer.",11,3.4,10.18653/v1/2023.acl-short.24,https://doi.org/10.18653/v1/2023.acl-short.24,0.7000
Wan23b,AdapterDistillation: Non-Destructive Task Composition with Knowledge Distillation,Junjie Wang et al.,2023,2023-12-26,Conference on Empirical Methods in Natural Language Processing,abs/2312.16261,,"Leveraging knowledge from multiple tasks through introducing a small number of task specific parameters into each transformer layer, also known as adapters, receives much attention recently. However, adding an extra fusion layer to implement knowledge composition not only increases the inference time but also is non-scalable for some applications. To avoid these issues, we propose a two-stage knowledge distillation algorithm called AdapterDistillation. In the first stage, we extract task specific knowledge by using local data to train a student adapter. In the second stage, we distill the knowledge from the existing teacher adapters into the student adapter to help its inference. Extensive experiments on frequently asked question retrieval in task-oriented dialog systems validate the efficiency of AdapterDistillation. We show that AdapterDistillation outperforms existing algorithms in terms of accuracy, resource consumption and inference time.",3,1.3,10.18653/v1/2023.emnlp-industry.20,https://doi.org/10.18653/v1/2023.emnlp-industry.20,0.6400
Wu22b,Pruning Adatperfusion with Lottery Ticket Hypothesis,"Jiarun Wu, Qingliang Chen, Zeguan Xiao, Yuliang Gu, and Mengsi Sun",2022,,NAACL-HLT,,1632-1646,"Pre-trained language models have shown great 001 success in multiple downstream tasks. How-002 ever, they are computationally expensive to 003 fine-tune. Thus, transfer learning with adapter 004 modules has been introduced to alleviate this 005 problem, helping to extract knowledge of the 006 downstream tasks. And the latest Adapterfu-007 sion model can further merge multiple adapters 008 to incorporate knowledge from different tasks. 009 However, merging multiple adapters will in-010 evitably cause redundancies, increasing the 011 training and inference time massively. There-012 fore, in this paper, we propose an approach 013 to identify the influence of each adapter mod-014 ule and a novel way to prune adapters based 015 on the prestigious Lottery Ticket Hypothesis. 016 Experiments on GLUE datasets show that the 017 pruned Adapterfusion model with our scheme 018 can achieve state-of-the-art results, reducing 019 sizes significantly while keeping performance 020 intact. 021",4,0.9,10.18653/v1/2022.findings-naacl.123,https://doi.org/10.18653/v1/2022.findings-naacl.123,0.5500
Ruc20,AdapterDrop: On the Efficiency of Adapters in Transformers,Andreas Rücklé et al.,2020,2020-10-22,Conference on Empirical Methods in Natural Language Processing,,7930-7946,"Transformer models are expensive to fine-tune, slow for inference, and have large storage requirements. Recent approaches tackle these shortcomings by training smaller models, dynamically reducing the model size, and by training light-weight adapters. In this paper, we propose AdapterDrop, removing adapters from lower transformer layers during training and inference, which incorporates concepts from all three directions. We show that AdapterDrop can dynamically reduce the computational overhead when performing inference over multiple tasks simultaneously, with minimal decrease in task performances. We further prune adapters from AdapterFusion, which improves the inference efficiency while maintaining the task performances entirely.",305,56,10.18653/v1/2021.emnlp-main.626,https://doi.org/10.18653/v1/2021.emnlp-main.626,0.5200
Hou19,Parameter-Efficient Transfer Learning for NLP,N. Houlsby et al.,2019,2019-02-02,International Conference on Machine Learning,,2790-2799,"Fine-tuning large pre-trained models is an effective transfer mechanism in NLP. However, in the presence of many downstream tasks, fine-tuning is parameter inefficient: an entire new model is required for every task. As an alternative, we propose transfer with adapter modules. Adapter modules yield a compact and extensible model; they add only a few trainable parameters per task, and new tasks can be added without revisiting previous ones. The parameters of the original network remain fixed, yielding a high degree of parameter sharing. To demonstrate adapter's effectiveness, we transfer the recently proposed BERT Transformer model to 26 diverse text classification tasks, including the GLUE benchmark. Adapters attain near state-of-the-art performance, whilst adding only a few parameters per task. On GLUE, we attain within 0.4% of the performance of full fine-tuning, adding only 3.6% parameters per task. By contrast, fine-tuning trains 100% of the parameters per task.",6005,836,,https://www.semanticscholar.org/paper/29ddc1f43f28af7c846515e32cc167bc66886d0c,0.5000
He21,On the Effectiveness of Adapter-based Tuning for Pretrained Language Model Adaptation,Ruidan He et al.,2021,2021-06-06,Annual Meeting of the Association for Computational Linguistics,abs/2106.03164,,"Adapter-based tuning has recently arisen as an alternative to fine-tuning. It works by adding light-weight adapter modules to a pretrained language model (PrLM) and only updating the parameters of adapter modules when learning on a downstream task. As such, it adds only a few trainable parameters per new task, allowing a high degree of parameter sharing. Prior studies have shown that adapter-based tuning often achieves comparable results to fine-tuning. However, existing work only focuses on the parameter-efficient aspect of adapter-based tuning while lacking further investigation on its effectiveness. In this paper, we study the latter. We first show that adapter-based tuning better mitigates forgetting issues than fine-tuning since it yields representations with less deviation from those generated by the initial PrLM. We then empirically compare the two tuning methods on several downstream NLP tasks and settings. We demonstrate that 1) adapter-based tuning outperforms fine-tuning on low-resource and cross-lingual tasks; 2) it is more robust to overfitting and less sensitive to changes in learning rates.",245,50,10.18653/v1/2021.acl-long.172,https://doi.org/10.18653/v1/2021.acl-long.172,0.4500
Pha22,HyperTuning: Toward Adapting Large Language Models without Back-propagation,"Jason Phang, Yi Mao, Pengcheng He, and Weizhu Chen",2022,2022-11-22,International Conference on Machine Learning,,27854-27875,"Fine-tuning large language models for different tasks can be costly and inefficient, and even methods that reduce the number of tuned parameters still require full gradient-based optimization. We propose HyperTuning, a novel approach to model adaptation that uses a hypermodel to generate task-specific parameters for a fixed downstream model. We demonstrate a simple setup for hypertuning with HyperT5, a T5-based hypermodel that produces soft prefixes or LoRA parameters for a frozen T5 model from few-shot examples. We train HyperT5 in two stages: first, hyperpretraining with a modified conditional language modeling objective that trains a hypermodel to generate parameters; second, multi-task fine-tuning (MTF) on a large number of diverse language tasks. We evaluate HyperT5 on P3, MetaICL and Super-NaturalInstructions datasets, and show that it can effectively generate parameters for unseen tasks. Moreover, we show that using hypermodel-generated parameters as initializations for further parameter-efficient fine-tuning improves performance. HyperTuning can thus be a flexible and efficient way to leverage large language models for diverse downstream applications.",42,12,10.48550/arXiv.2211.12485,https://doi.org/10.48550/arXiv.2211.12485,0.4400
Ivi22,Hyperdecoders: Instance-specific decoders for multi-task NLP,Hamish Ivison and Matthew E. Peters,2022,2022-03-15,Conference on Empirical Methods in Natural Language Processing,abs/2203.08304,,"We investigate input-conditioned hypernetworks for multi-tasking in NLP, generating parameter-efficient adaptations for a decoder using a hypernetwork conditioned on the output of an encoder. This approach produces a unique decoder adaptation for every input instance, allowing the network a larger degree of flexibility than prior work that only produces one decoder adaptation per task. We apply our method to sequence classification tasks, extractive QA, and summarisation and find that it surpasses previous parameter efficient fine-tuning methods and often outperforms fully finetuning the underlying model. An analysis of the embeddings used by our hypernetwork shows that they are sensitive to output label and type, suggesting that our approach better maps from encoder representations to output labels. Our code is publicly available at https://github.com/allenai/hyperdecoders.",25,6.1,10.48550/arXiv.2203.08304,https://doi.org/10.48550/arXiv.2203.08304,0.4200
Liu22,Few-Shot Parameter-Efficient Fine-Tuning is Better and Cheaper than In-Context Learning,Haokun Liu et al.,2022,2022-05-11,ArXiv,abs/2205.05638,,"Few-shot in-context learning (ICL) enables pre-trained language models to perform a previously-unseen task without any gradient-based training by feeding a small number of training examples as part of the input. ICL incurs substantial computational, memory, and storage costs because it involves processing all of the training examples every time a prediction is made. Parameter-efficient fine-tuning (PEFT) (e.g. adapter modules, prompt tuning, sparse update methods, etc.) offers an alternative paradigm where a small set of parameters are trained to enable a model to perform the new task. In this paper, we rigorously compare few-shot ICL and PEFT and demonstrate that the latter offers better accuracy as well as dramatically lower computational costs. Along the way, we introduce a new PEFT method called (IA)$^3$ that scales activations by learned vectors, attaining stronger performance while only introducing a relatively tiny amount of new parameters. We also propose a simple recipe based on the T0 model called T-Few that can be applied to new tasks without task-specific tuning or modifications. We validate the effectiveness of T-Few on completely unseen tasks by applying it to the RAFT benchmark, attaining super-human performance for the first time and outperforming the state-of-the-art by 6% absolute. All of the code used in our experiments is publicly available.",1237,316,10.48550/arXiv.2205.05638,https://doi.org/10.48550/arXiv.2205.05638,0.4000
Asa22,ATTEMPT: Parameter-Efficient Multi-task Tuning via Attentional Mixtures of Soft Prompts,"Akari Asai, Mohammadreza Salehi, Matthew E. Peters, and Hannaneh Hajishirzi",2022,2022-05-24,Conference on Empirical Methods in Natural Language Processing,,6655-6672,"This work introduces a new multi-task, parameter-efficient language model (LM) tuning method that learns to transfer knowledge across different tasks via a mixture of soft prompts—small prefix embedding vectors pre-trained for different tasks. Our method, called ATTEMPT (ATTEntional Mixtures of Prompt Tuning), obtains source prompts as encodings of large-scale source tasks into a small number of parameters and trains an attention module to interpolate the source prompts and a newly initialized target prompt for every instance in the target task. During training, only the target task prompt and the attention weights, which are shared between tasks in multi-task training, are updated, while the original LM and source prompts are intact. ATTEMPT is highly parameter-efficient (e.g., updates 2,300 times fewer parameters than full fine-tuning), while it overcomes instability of prompt tuning and achieves high task performance using learned knowledge from high-resource tasks. Moreover, it is modular using pre-trained soft prompts, and can flexibly add or remove source prompts for effective knowledge transfer. Our experimental results across 21 diverse NLP datasets show that ATTEMPT significantly outperforms prompt tuning and outperforms or matches fully fine-tuned or other parameter-efficient tuning approaches that use 10 times more parameters. Finally, ATTEMPT outperforms previous work in few-shot learning settings.",123,32,10.18653/v1/2022.emnlp-main.446,https://doi.org/10.18653/v1/2022.emnlp-main.446,0.3600
Zha23b,Prototype-based HyperAdapter for Sample-Efficient Multi-task Tuning,"Hao Zhao, Jie Fu, and Zhaofeng He",2023,2023-10-18,Conference on Empirical Methods in Natural Language Processing,,4603-4615,"Parameter-efficient fine-tuning (PEFT) has shown its effectiveness in adapting the pre-trained language models to downstream tasks while only updating a small number of parameters. Despite the success, most existing methods independently adapt to each task without considering knowledge transfer between tasks and are limited to low-data regimes. To overcome this issue, we propose Prototype-based HyperAdapter (PHA), a novel framework built on the adapter-tuning and hypernetwork. It introduces an instance-dense retriever and a prototypical hypernetwork to generate the conditional modules in a sample-efficient manner. This leads to comparable performance improvements against existing PEFT methods on multi-task learning and few-shot transfer learning. More importantly, when the available data size gets smaller, our method outperforms other strong baselines by a large margin. Based on our extensive empirical experiments across various datasets, we demonstrate that PHA strikes a better trade-off between trainable parameters, accuracy on stream tasks, and sample efficiency.",9,3.6,10.48550/arXiv.2310.11670,https://doi.org/10.48550/arXiv.2310.11670,0.3400
